phenotype_id	phenotype_label
FBbt:00004645PHENOTYPE	joint | supernumerary phenotype
FBbt:00004645PHENOTYPE	joint | somatic clone phenotype
FBbt:00004645PHENOTYPE	joint | ectopic phenotype
FBbt:00004645PHENOTYPE	joint | ectopic | somatic clone phenotype
FBbt:00004645PHENOTYPE	joint phenotype
FBbt:00004645PHENOTYPE	joint | somatic clone | supernumerary phenotype
FBbt:00004645PHENOTYPE	joint | ectopic | pharate adult stage phenotype
FBbt:00004645PHENOTYPE	joint | cell autonomous | somatic clone phenotype
FBbt:00004645PHENOTYPE	joint | dorsal | pharate adult stage phenotype
FBbt:00004646PHENOTYPE	tarsal segment | cell autonomous | ectopic | somatic clone phenotype
FBbt:00004646PHENOTYPE	tarsal segment | pharate adult stage phenotype
FBbt:00004646PHENOTYPE	tarsal segment | ventral phenotype
FBbt:00004646PHENOTYPE	tarsal segment phenotype
FBbt:00004646PHENOTYPE	tarsal segment | dorsal | pharate adult stage phenotype
FBbt:00004646PHENOTYPE	tarsal segment | distal phenotype
FBbt:00004646PHENOTYPE	tarsal segment | somatic clone phenotype
FBbt:00004646PHENOTYPE	tarsal segment | dorsal phenotype
FBbt:00004646PHENOTYPE	tarsal segment | ectopic phenotype
FBbt:00004646PHENOTYPE	tarsal segment | ectopic | somatic clone phenotype
FBbt:00004646PHENOTYPE	tarsal segment | pupal stage phenotype
FBbt:00004646PHENOTYPE	tarsal segment | cell non-autonomous | somatic clone phenotype
FBbt:00004646PHENOTYPE	tarsal segment | somatic clone | supernumerary phenotype
FBbt:00004646PHENOTYPE	tarsal segment | P-stage phenotype
FBbt:00004648PHENOTYPE	metatarsus | distal phenotype
FBbt:00004648PHENOTYPE	metatarsus | ectopic phenotype
FBbt:00004648PHENOTYPE	metatarsus | cell non-autonomous | somatic clone phenotype
FBbt:00004648PHENOTYPE	metatarsus | ectopic | somatic clone phenotype
FBbt:00004648PHENOTYPE	metatarsus | somatic clone phenotype
FBbt:00004648PHENOTYPE	metatarsus | proximal | somatic clone phenotype
FBbt:00004648PHENOTYPE	metatarsus phenotype
FBbt:00004649PHENOTYPE	tarsal segment 2 | somatic clone phenotype
FBbt:00004649PHENOTYPE	tarsal segment 2 phenotype
FBbt:00004649PHENOTYPE	tarsal segment 2 | ectopic | somatic clone phenotype
FBbt:00004649PHENOTYPE	tarsal segment 2 | ectopic phenotype
FBbt:00004650PHENOTYPE	tarsal segment 3 | somatic clone phenotype
FBbt:00004650PHENOTYPE	tarsal segment 3 | ectopic phenotype
FBbt:00004650PHENOTYPE	tarsal segment 3 phenotype
FBbt:00004650PHENOTYPE	tarsal segment 3 | ectopic | somatic clone phenotype
FBbt:00004651PHENOTYPE	tarsal segment 4 | ectopic phenotype
FBbt:00004651PHENOTYPE	tarsal segment 4 phenotype
FBbt:00004651PHENOTYPE	tarsal segment 4 | ectopic | somatic clone phenotype
FBbt:00004651PHENOTYPE	tarsal segment 4 | somatic clone phenotype
FBbt:00004653PHENOTYPE	pretarsus phenotype
FBbt:00004653PHENOTYPE	pretarsus | ectopic phenotype
FBbt:00004653PHENOTYPE	pretarsus | somatic clone phenotype
FBbt:00004653PHENOTYPE	pretarsus | ectopic | somatic clone phenotype
FBbt:00004655PHENOTYPE	pulvillus phenotype
FBbt:00004655PHENOTYPE	pulvillus | ectopic | somatic clone phenotype
FBbt:00004655PHENOTYPE	pulvillus | ectopic phenotype
FBbt:00004659PHENOTYPE	empodium phenotype
FBbt:00004660PHENOTYPE	unguis | ectopic phenotype
FBbt:00004660PHENOTYPE	unguis | somatic clone phenotype
FBbt:00004660PHENOTYPE	unguis | distal phenotype
FBbt:00004660PHENOTYPE	unguis | pupal stage phenotype
FBbt:00004660PHENOTYPE	unguis | ectopic | somatic clone phenotype
FBbt:00004660PHENOTYPE	unguis | cell autonomous | ectopic | somatic clone phenotype
FBbt:00004660PHENOTYPE	unguis phenotype
FBbt:00004660PHENOTYPE	unguis | P-stage phenotype
FBbt:00004660PHENOTYPE	unguis | supernumerary phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | anterior compartment | somatic clone phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | anterior | somatic clone phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | posterior compartment | somatic clone phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | ectopic | male phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | cell autonomous | somatic clone phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | ectopic phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | distal phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | somatic clone phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | ectopic | somatic clone phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | female phenotype
FBbt:00004663PHENOTYPE	prothoracic leg phenotype
FBbt:00004663PHENOTYPE	prothoracic leg | distal | somatic clone phenotype
FBbt:00004664PHENOTYPE	prothoracic coxa phenotype
FBbt:00004665PHENOTYPE	prothoracic tibia | somatic clone phenotype
FBbt:00004665PHENOTYPE	prothoracic tibia phenotype
FBbt:00004667PHENOTYPE	prothoracic femur | somatic clone phenotype
FBbt:00004667PHENOTYPE	prothoracic femur phenotype
FBbt:00004668PHENOTYPE	prothoracic tarsal segment | somatic clone phenotype
FBbt:00004668PHENOTYPE	prothoracic tarsal segment | pharate adult stage phenotype
FBbt:00004668PHENOTYPE	prothoracic tarsal segment | posterior compartment phenotype
FBbt:00004668PHENOTYPE	prothoracic tarsal segment phenotype
FBbt:00004668PHENOTYPE	prothoracic tarsal segment | cell autonomous | somatic clone phenotype
FBbt:00004670PHENOTYPE	prothoracic metatarsus phenotype
FBbt:00004671PHENOTYPE	prothoracic tarsal segment 2 | male phenotype
FBbt:00004671PHENOTYPE	prothoracic tarsal segment 2 phenotype
FBbt:00004672PHENOTYPE	prothoracic tarsal segment 3 phenotype
FBbt:00004673PHENOTYPE	prothoracic tarsal segment 4 | male phenotype
FBbt:00004673PHENOTYPE	prothoracic tarsal segment 4 phenotype
FBbt:00004674PHENOTYPE	prothoracic tarsal segment 5 phenotype
FBbt:00004682PHENOTYPE	prothoracic unguis phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | anterior compartment phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | posterior compartment phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | ectopic phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | P-stage phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | male phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | cell autonomous | ectopic | somatic clone phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | somatic clone phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | ectopic | somatic clone phenotype
FBbt:00004685PHENOTYPE	mesothoracic leg | posterior compartment | somatic clone phenotype
FBbt:00004686PHENOTYPE	mesothoracic coxa phenotype
FBbt:00004687PHENOTYPE	mesothoracic tibia phenotype
FBbt:00004687PHENOTYPE	mesothoracic tibia | ectopic phenotype
FBbt:00004689PHENOTYPE	mesothoracic femur phenotype
FBbt:00004690PHENOTYPE	mesothoracic tarsal segment | somatic clone phenotype
FBbt:00004690PHENOTYPE	mesothoracic tarsal segment | distal | ectopic phenotype
FBbt:00004690PHENOTYPE	mesothoracic tarsal segment | pharate adult stage phenotype
FBbt:00004690PHENOTYPE	mesothoracic tarsal segment phenotype
FBbt:00004692PHENOTYPE	mesothoracic metatarsus phenotype
FBbt:00004693PHENOTYPE	mesothoracic tarsal segment 2 phenotype
FBbt:00004694PHENOTYPE	mesothoracic tarsal segment 3 phenotype
FBbt:00004695PHENOTYPE	mesothoracic tarsal segment 4 phenotype
FBbt:00004696PHENOTYPE	mesothoracic tarsal segment 5 phenotype
FBbt:00004704PHENOTYPE	mesothoracic unguis phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | anterior compartment phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | pharate adult stage phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | posterior compartment | somatic clone phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | male phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | pupal stage phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | anterior phenotype
FBbt:00004707PHENOTYPE	metathoracic leg phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | ectopic phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | posterior compartment phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | P-stage phenotype
FBbt:00004707PHENOTYPE	metathoracic leg | somatic clone phenotype
FBbt:00004708PHENOTYPE	metathoracic coxa phenotype
FBbt:00004708PHENOTYPE	metathoracic coxa | anterior compartment phenotype
FBbt:00004709PHENOTYPE	metathoracic tibia | somatic clone phenotype
FBbt:00004709PHENOTYPE	metathoracic tibia phenotype
FBbt:00004709PHENOTYPE	metathoracic tibia | pharate adult stage phenotype
FBbt:00004710PHENOTYPE	metathoracic trochanter phenotype
FBbt:00004710PHENOTYPE	metathoracic trochanter | posterior compartment phenotype
FBbt:00004711PHENOTYPE	metathoracic femur | posterior compartment phenotype
FBbt:00004711PHENOTYPE	metathoracic femur | cell non-autonomous | somatic clone phenotype
FBbt:00004711PHENOTYPE	metathoracic femur phenotype
FBbt:00004711PHENOTYPE	metathoracic femur | pharate adult stage phenotype
FBbt:00004711PHENOTYPE	metathoracic femur | somatic clone phenotype
FBbt:00004712PHENOTYPE	metathoracic tarsal segment | pharate adult stage phenotype
FBbt:00004712PHENOTYPE	metathoracic tarsal segment phenotype
FBbt:00004714PHENOTYPE	metathoracic metatarsus | somatic clone phenotype
FBbt:00004714PHENOTYPE	metathoracic metatarsus phenotype
FBbt:00004714PHENOTYPE	metathoracic metatarsus | anterior compartment phenotype
FBbt:00004714PHENOTYPE	metathoracic metatarsus | cell non-autonomous | somatic clone phenotype
FBbt:00004715PHENOTYPE	metathoracic tarsal segment 2 phenotype
FBbt:00004715PHENOTYPE	metathoracic tarsal segment 2 | somatic clone phenotype
FBbt:00004716PHENOTYPE	metathoracic tarsal segment 3 phenotype
FBbt:00004716PHENOTYPE	metathoracic tarsal segment 3 | somatic clone phenotype
FBbt:00004717PHENOTYPE	metathoracic tarsal segment 4 phenotype
FBbt:00004717PHENOTYPE	metathoracic tarsal segment 4 | somatic clone phenotype
FBbt:00004718PHENOTYPE	metathoracic tarsal segment 5 | somatic clone phenotype
FBbt:00004718PHENOTYPE	metathoracic tarsal segment 5 phenotype
FBbt:00004726PHENOTYPE	metathoracic unguis phenotype
FBbt:00004729PHENOTYPE	wing | conditional qualifier phenotype
FBbt:00004729PHENOTYPE	wing | cell non-autonomous phenotype
FBbt:00004729PHENOTYPE	wing | supernumerary phenotype
FBbt:00004729PHENOTYPE	wing | distal | medial phenotype
FBbt:00004729PHENOTYPE	wing | ectopic phenotype
FBbt:00004729PHENOTYPE	wing | posterior compartment | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | anterior | proximal phenotype
FBbt:00004729PHENOTYPE	wing | posterior phenotype
FBbt:00004729PHENOTYPE	wing | anterior/posterior compartment boundary phenotype
FBbt:00004729PHENOTYPE	wing | pharate adult stage P10 phenotype
FBbt:00004729PHENOTYPE	wing | pupal stage phenotype
FBbt:00004729PHENOTYPE	wing | anterior | distal phenotype
FBbt:00004729PHENOTYPE	wing | maternal effect phenotype
FBbt:00004729PHENOTYPE	wing | distal phenotype
FBbt:00004729PHENOTYPE	wing | conditional qualifier | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | prepupal stage phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | dorsal | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | compartment | posterior phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment phenotype
FBbt:00004729PHENOTYPE	wing | paternal effect phenotype
FBbt:00004729PHENOTYPE	wing | dorsal compartment phenotype
FBbt:00004729PHENOTYPE	wing | proximal phenotype
FBbt:00004729PHENOTYPE	wing | P-stage phenotype
FBbt:00004729PHENOTYPE	wing | anterior | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | medial | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | pharate adult stage phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | pharate adult stage phenotype
FBbt:00004729PHENOTYPE	wing | rescuable maternal effect phenotype
FBbt:00004729PHENOTYPE	wing | dorsal compartment | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | proximal phenotype
FBbt:00004729PHENOTYPE	wing | ectopic | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | adult stage A3 | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | distal | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | male phenotype
FBbt:00004729PHENOTYPE	wing | anterior phenotype
FBbt:00004729PHENOTYPE	wing | precursor phenotype
FBbt:00004729PHENOTYPE	wing | dorsal/ventral compartment boundary phenotype
FBbt:00004729PHENOTYPE	wing | distal | posterior phenotype
FBbt:00004729PHENOTYPE	wing | adult stage phenotype
FBbt:00004729PHENOTYPE	wing | somatic clone | ventral compartment phenotype
FBbt:00004729PHENOTYPE	wing | ectopic | proximal phenotype
FBbt:00004729PHENOTYPE	wing | posterior compartment phenotype
FBbt:00004729PHENOTYPE	wing | ectopic | posterior phenotype
FBbt:00004729PHENOTYPE	wing phenotype
FBbt:00004729PHENOTYPE	wing | cell autonomous | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | dorsal | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | cell non-autonomous | dorsal | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | adult stage A3 phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | ectopic phenotype
FBbt:00004729PHENOTYPE	wing | ectopic | pharate adult stage phenotype
FBbt:00004729PHENOTYPE	wing | ventral phenotype
FBbt:00004729PHENOTYPE	wing | lateral | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | adult stage A2 phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | dorsal phenotype
FBbt:00004729PHENOTYPE	wing | germline clone phenotype
FBbt:00004729PHENOTYPE	wing | dorsal | posterior compartment phenotype
FBbt:00004729PHENOTYPE	wing | posterior | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | P-stage | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | dorsal phenotype
FBbt:00004729PHENOTYPE	wing | pharate adult stage | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | anterior compartment | cell non-autonomous phenotype
FBbt:00004729PHENOTYPE	wing | ventral compartment phenotype
FBbt:00004729PHENOTYPE	wing | cell non-autonomous | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | somatic clone - Minute background phenotype
FBbt:00004729PHENOTYPE	wing | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | female phenotype
FBbt:00004729PHENOTYPE	wing | male limited phenotype
FBbt:00004729PHENOTYPE	wing | progressive phenotype
FBbt:00004729PHENOTYPE	wing | anterior/posterior compartment boundary | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | maternal effect | somatic clone phenotype
FBbt:00004729PHENOTYPE	wing | somatic clone | supernumerary phenotype
FBbt:00004729PHENOTYPE	wing | adult stage A1 phenotype
FBbt:00004729PHENOTYPE	wing | pupal stage | somatic clone phenotype
FBbt:00004730PHENOTYPE	tegula | ectopic phenotype
FBbt:00004730PHENOTYPE	tegula | somatic clone phenotype
FBbt:00004730PHENOTYPE	tegula | ectopic | somatic clone phenotype
FBbt:00004730PHENOTYPE	tegula phenotype
FBbt:00004731PHENOTYPE	wing hinge | dorsal | somatic clone phenotype
FBbt:00004731PHENOTYPE	wing hinge phenotype
FBbt:00004731PHENOTYPE	wing hinge | cell autonomous | somatic clone phenotype
FBbt:00004731PHENOTYPE	wing hinge | somatic clone phenotype
FBbt:00004731PHENOTYPE	wing hinge | distal | ectopic phenotype
FBbt:00004731PHENOTYPE	wing hinge | cell non-autonomous | somatic clone phenotype
FBbt:00004731PHENOTYPE	wing hinge | ectopic phenotype
FBbt:00004731PHENOTYPE	wing hinge | precursor phenotype
FBbt:00004731PHENOTYPE	wing hinge | posterior phenotype
FBbt:00004731PHENOTYPE	wing hinge | ventral phenotype
FBbt:00004732PHENOTYPE	wing sclerite phenotype
FBbt:00004732PHENOTYPE	wing sclerite | ectopic | somatic clone phenotype
FBbt:00004732PHENOTYPE	wing sclerite | ectopic phenotype
FBbt:00004732PHENOTYPE	wing sclerite | somatic clone phenotype
FBbt:00004733PHENOTYPE	pleural wing sclerite phenotype
FBbt:00004733PHENOTYPE	pleural wing sclerite | somatic clone phenotype
FBbt:00004734PHENOTYPE	humeral sclerite | ectopic phenotype
FBbt:00004734PHENOTYPE	humeral sclerite | maternal effect phenotype
FBbt:00004736PHENOTYPE	unnamed wing hinge sclerite phenotype
FBbt:00004736PHENOTYPE	unnamed wing hinge sclerite | somatic clone phenotype
FBbt:00004737PHENOTYPE	axillary sclerite phenotype
FBbt:00004738PHENOTYPE	1st axillary sclerite phenotype
FBbt:00004738PHENOTYPE	1st axillary sclerite | somatic clone phenotype
FBbt:00004739PHENOTYPE	2nd axillary sclerite phenotype
FBbt:00004739PHENOTYPE	2nd axillary sclerite | somatic clone phenotype
FBbt:00004740PHENOTYPE	3rd axillary sclerite | ectopic | somatic clone phenotype
FBbt:00004740PHENOTYPE	3rd axillary sclerite | ectopic phenotype
FBbt:00004740PHENOTYPE	3rd axillary sclerite phenotype
FBbt:00004743PHENOTYPE	yellow club | somatic clone phenotype
FBbt:00004743PHENOTYPE	yellow club | ectopic phenotype
FBbt:00004743PHENOTYPE	yellow club phenotype
FBbt:00004744PHENOTYPE	axillary cord phenotype
FBbt:00004744PHENOTYPE	axillary cord | somatic clone phenotype
FBbt:00004745PHENOTYPE	axillary pouch | somatic clone phenotype
FBbt:00004745PHENOTYPE	axillary pouch phenotype
FBbt:00004747PHENOTYPE	alula | dorsal phenotype
FBbt:00004747PHENOTYPE	alula | posterior phenotype
FBbt:00004747PHENOTYPE	alula | ventral phenotype
FBbt:00004747PHENOTYPE	alula | dorsal | somatic clone phenotype
FBbt:00004747PHENOTYPE	alula | maternal effect phenotype
FBbt:00004747PHENOTYPE	alula phenotype
FBbt:00004747PHENOTYPE	alula | somatic clone phenotype
FBbt:00004747PHENOTYPE	alula | ectopic phenotype
FBbt:00004751PHENOTYPE	wing vein | germline clone phenotype
FBbt:00004751PHENOTYPE	wing vein | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | posterior phenotype
FBbt:00004751PHENOTYPE	wing vein | ectopic | maternal effect phenotype
FBbt:00004751PHENOTYPE	wing vein phenotype
FBbt:00004751PHENOTYPE	wing vein | cell autonomous | somatic clone | supernumerary phenotype
FBbt:00004751PHENOTYPE	wing vein | ectopic | supernumerary phenotype
FBbt:00004751PHENOTYPE	wing vein | distal phenotype
FBbt:00004751PHENOTYPE	wing vein | dorsal phenotype
FBbt:00004751PHENOTYPE	wing vein | cell non-autonomous | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | maternal effect phenotype
FBbt:00004751PHENOTYPE	wing vein | cell autonomous | ectopic | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | cell non-autonomous | ectopic | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | ectopic phenotype
FBbt:00004751PHENOTYPE	wing vein | precursor phenotype
FBbt:00004751PHENOTYPE	wing vein | ectopic | female phenotype
FBbt:00004751PHENOTYPE	wing vein | ectopic | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | proximal phenotype
FBbt:00004751PHENOTYPE	wing vein | dorsal | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | posterior compartment phenotype
FBbt:00004751PHENOTYPE	wing vein | anterior compartment phenotype
FBbt:00004751PHENOTYPE	wing vein | cell autonomous | somatic clone phenotype
FBbt:00004751PHENOTYPE	wing vein | somatic clone | supernumerary phenotype
FBbt:00004751PHENOTYPE	wing vein | female phenotype
FBbt:00004751PHENOTYPE	wing vein | supernumerary phenotype
FBbt:00004754PHENOTYPE	axillary vein phenotype
FBbt:00004755PHENOTYPE	costal vein phenotype
